"","x","y"
"26030",-2076500,1648500
"26031",-2076000,1648500
"26032",-2075500,1648500
"26033",-2075000,1648500
"26034",-2074500,1648500
"26035",-2074000,1648500
"26036",-2073500,1648500
"26037",-2073000,1648500
"26038",-2072500,1648500
"26039",-2072000,1648500
"26040",-2071500,1648500
"26041",-2071000,1648500
"26042",-2070500,1648500
"26043",-2070000,1648500
"26044",-2069500,1648500
"26045",-2069000,1648500
"26046",-2068500,1648500
"26047",-2068000,1648500
"26048",-2067500,1648500
"26049",-2067000,1648500
"26050",-2066500,1648500
"26051",-2066000,1648500
"26052",-2065500,1648500
"26053",-2065000,1648500
"26054",-2064500,1648500
"26055",-2064000,1648500
"26056",-2063500,1648500
"26057",-2063000,1648500
"26058",-2062500,1648500
"26059",-2062000,1648500
"26060",-2061500,1648500
"26061",-2061000,1648500
"26062",-2060500,1648500
"26063",-2060000,1648500
"26064",-2059500,1648500
"26065",-2059000,1648500
"26066",-2058500,1648500
"26067",-2058000,1648500
"26068",-2057500,1648500
"26069",-2057000,1648500
"26070",-2056500,1648500
"26071",-2056000,1648500
"26072",-2055500,1648500
"26073",-2055000,1648500
"26074",-2054500,1648500
"26075",-2054000,1648500
"26076",-2053500,1648500
"26077",-2053000,1648500
"26078",-2052500,1648500
"26079",-2052000,1648500
"26080",-2051500,1648500
"26081",-2051000,1648500
"26082",-2050500,1648500
"26083",-2050000,1648500
"26084",-2049500,1648500
"26085",-2049000,1648500
"26086",-2048500,1648500
"26087",-2048000,1648500
"26088",-2047500,1648500
"26089",-2047000,1648500
"26090",-2046500,1648500
"26091",-2046000,1648500
"26092",-2045500,1648500
"26093",-2045000,1648500
"26094",-2044500,1648500
"26095",-2044000,1648500
"26096",-2043500,1648500
"26097",-2043000,1648500
"26098",-2042500,1648500
"26099",-2042000,1648500
"26100",-2041500,1648500
"26101",-2041000,1648500
"26102",-2040500,1648500
"26103",-2040000,1648500
"26104",-2039500,1648500
"26105",-2039000,1648500
"26106",-2038500,1648500
"26107",-2038000,1648500
"26108",-2037500,1648500
"26109",-2037000,1648500
"26110",-2036500,1648500
"26111",-2036000,1648500
"26112",-2035500,1648500
"26113",-2035000,1648500
"26114",-2034500,1648500
"26115",-2034000,1648500
"26116",-2033500,1648500
"26117",-2033000,1648500
"26118",-2032500,1648500
"26119",-2032000,1648500
"26120",-2031500,1648500
"26121",-2031000,1648500
"26122",-2030500,1648500
"26123",-2030000,1648500
"26124",-2105000,1649000
"26125",-2104500,1649000
"26126",-2104000,1649000
"26127",-2103500,1649000
"26128",-2103000,1649000
"26129",-2102500,1649000
"26130",-2102000,1649000
"26131",-2101500,1649000
"26132",-2101000,1649000
"26133",-2100500,1649000
"26134",-2100000,1649000
"26135",-2099500,1649000
"26136",-2099000,1649000
"26137",-2098500,1649000
"26138",-2098000,1649000
"26139",-2097500,1649000
"26140",-2097000,1649000
"26141",-2096500,1649000
"26142",-2096000,1649000
"26143",-2095500,1649000
"26144",-2095000,1649000
"26145",-2094500,1649000
"26146",-2094000,1649000
"26147",-2093500,1649000
"26148",-2093000,1649000
"26149",-2092500,1649000
"26150",-2092000,1649000
"26151",-2091500,1649000
"26152",-2091000,1649000
"26153",-2090500,1649000
"26154",-2090000,1649000
"26155",-2089500,1649000
"26156",-2089000,1649000
"26157",-2088500,1649000
"26158",-2088000,1649000
"26159",-2087500,1649000
"26160",-2087000,1649000
"26161",-2086500,1649000
"26162",-2086000,1649000
"26163",-2085500,1649000
"26164",-2085000,1649000
"26165",-2084500,1649000
"26166",-2084000,1649000
"26167",-2083500,1649000
"26168",-2083000,1649000
"26169",-2082500,1649000
"26170",-2082000,1649000
"26171",-2081500,1649000
"26172",-2081000,1649000
"26173",-2080500,1649000
"26174",-2080000,1649000
"26175",-2079500,1649000
"26176",-2079000,1649000
"26177",-2078500,1649000
"26178",-2078000,1649000
"26179",-2077500,1649000
"26180",-2077000,1649000
"26181",-2076500,1649000
"26182",-2076000,1649000
"26183",-2075500,1649000
"26184",-2075000,1649000
"26185",-2074500,1649000
"26186",-2074000,1649000
"26187",-2073500,1649000
"26188",-2073000,1649000
"26189",-2072500,1649000
"26190",-2072000,1649000
"26191",-2071500,1649000
"26192",-2071000,1649000
"26193",-2070500,1649000
"26194",-2070000,1649000
"26195",-2069500,1649000
"26196",-2069000,1649000
"26197",-2068500,1649000
"26198",-2068000,1649000
"26199",-2067500,1649000
"26200",-2067000,1649000
"26201",-2066500,1649000
"26202",-2066000,1649000
"26203",-2065500,1649000
"26204",-2065000,1649000
"26205",-2064500,1649000
"26206",-2064000,1649000
"26207",-2063500,1649000
"26208",-2063000,1649000
"26209",-2062500,1649000
"26210",-2062000,1649000
"26211",-2061500,1649000
"26212",-2061000,1649000
"26213",-2060500,1649000
"26214",-2060000,1649000
"26215",-2059500,1649000
"26216",-2059000,1649000
"26217",-2058500,1649000
"26218",-2058000,1649000
"26219",-2057500,1649000
"26220",-2057000,1649000
"26221",-2056500,1649000
"26222",-2056000,1649000
"26223",-2055500,1649000
"26224",-2055000,1649000
"26225",-2054500,1649000
"26226",-2054000,1649000
"26227",-2053500,1649000
"26228",-2053000,1649000
"26229",-2052500,1649000
"26230",-2052000,1649000
"26231",-2051500,1649000
"26232",-2051000,1649000
"26233",-2050500,1649000
"26234",-2050000,1649000
"26235",-2049500,1649000
"26236",-2049000,1649000
"26237",-2048500,1649000
"26238",-2048000,1649000
"26239",-2047500,1649000
"26240",-2047000,1649000
"26241",-2046500,1649000
"26242",-2046000,1649000
"26243",-2045500,1649000
"26244",-2045000,1649000
"26245",-2044500,1649000
"26246",-2044000,1649000
"26247",-2043500,1649000
"26248",-2043000,1649000
"26249",-2042500,1649000
"26250",-2042000,1649000
"26251",-2041500,1649000
"26252",-2041000,1649000
"26253",-2040500,1649000
"26254",-2040000,1649000
"26255",-2039500,1649000
"26256",-2039000,1649000
"26257",-2038500,1649000
"26258",-2038000,1649000
"26259",-2037500,1649000
"26260",-2037000,1649000
"26261",-2036500,1649000
"26262",-2036000,1649000
"26263",-2035500,1649000
"26264",-2035000,1649000
"26265",-2034500,1649000
"26266",-2034000,1649000
"26267",-2033500,1649000
"26268",-2033000,1649000
"26269",-2032500,1649000
"26270",-2032000,1649000
"26271",-2031500,1649000
"26272",-2031000,1649000
"26273",-2030500,1649000
"26274",-2030000,1649000
"26275",-2105000,1649500
"26276",-2104500,1649500
"26277",-2104000,1649500
"26278",-2103500,1649500
"26279",-2103000,1649500
"26280",-2102500,1649500
"26281",-2102000,1649500
"26282",-2101500,1649500
"26283",-2101000,1649500
"26284",-2100500,1649500
"26285",-2100000,1649500
"26286",-2099500,1649500
"26287",-2099000,1649500
"26288",-2098500,1649500
"26289",-2098000,1649500
"26290",-2097500,1649500
"26291",-2097000,1649500
"26292",-2096500,1649500
"26293",-2096000,1649500
"26294",-2095500,1649500
"26295",-2095000,1649500
"26296",-2094500,1649500
"26297",-2094000,1649500
"26298",-2093500,1649500
"26299",-2093000,1649500
"26300",-2092500,1649500
"26301",-2092000,1649500
"26302",-2091500,1649500
"26303",-2091000,1649500
"26304",-2090500,1649500
"26305",-2090000,1649500
"26306",-2089500,1649500
"26307",-2089000,1649500
"26308",-2088500,1649500
"26309",-2088000,1649500
"26310",-2087500,1649500
"26311",-2087000,1649500
"26312",-2086500,1649500
"26313",-2086000,1649500
"26314",-2085500,1649500
"26315",-2085000,1649500
"26316",-2084500,1649500
"26317",-2084000,1649500
"26318",-2083500,1649500
"26319",-2083000,1649500
"26320",-2082500,1649500
"26321",-2082000,1649500
"26322",-2081500,1649500
"26323",-2081000,1649500
"26324",-2080500,1649500
"26325",-2080000,1649500
"26326",-2079500,1649500
"26327",-2079000,1649500
"26328",-2078500,1649500
"26329",-2078000,1649500
"26330",-2077500,1649500
"26331",-2077000,1649500
"26332",-2076500,1649500
"26333",-2076000,1649500
"26334",-2075500,1649500
"26335",-2075000,1649500
"26336",-2074500,1649500
"26337",-2074000,1649500
"26338",-2073500,1649500
"26339",-2073000,1649500
"26340",-2072500,1649500
"26341",-2072000,1649500
"26342",-2071500,1649500
"26343",-2071000,1649500
"26344",-2070500,1649500
"26345",-2070000,1649500
"26346",-2069500,1649500
"26347",-2069000,1649500
"26348",-2068500,1649500
"26349",-2068000,1649500
"26350",-2067500,1649500
"26351",-2067000,1649500
"26352",-2066500,1649500
"26353",-2066000,1649500
"26354",-2065500,1649500
"26355",-2065000,1649500
"26356",-2064500,1649500
"26357",-2064000,1649500
"26358",-2063500,1649500
"26359",-2063000,1649500
"26360",-2062500,1649500
"26361",-2062000,1649500
"26362",-2061500,1649500
"26363",-2061000,1649500
"26364",-2060500,1649500
"26365",-2060000,1649500
"26366",-2059500,1649500
"26367",-2059000,1649500
"26368",-2058500,1649500
"26369",-2058000,1649500
"26370",-2057500,1649500
"26371",-2057000,1649500
"26372",-2056500,1649500
"26373",-2056000,1649500
"26374",-2055500,1649500
"26375",-2055000,1649500
"26376",-2054500,1649500
"26377",-2054000,1649500
"26378",-2053500,1649500
"26379",-2053000,1649500
"26380",-2052500,1649500
"26381",-2052000,1649500
"26382",-2051500,1649500
"26383",-2051000,1649500
"26384",-2050500,1649500
"26385",-2050000,1649500
"26386",-2049500,1649500
"26387",-2049000,1649500
"26388",-2048500,1649500
"26389",-2048000,1649500
"26390",-2047500,1649500
"26391",-2047000,1649500
"26392",-2046500,1649500
"26393",-2046000,1649500
"26394",-2045500,1649500
"26395",-2045000,1649500
"26396",-2044500,1649500
"26397",-2044000,1649500
"26398",-2043500,1649500
"26399",-2043000,1649500
"26400",-2042500,1649500
"26401",-2042000,1649500
"26402",-2041500,1649500
"26403",-2041000,1649500
"26404",-2040500,1649500
"26405",-2040000,1649500
"26406",-2039500,1649500
"26407",-2039000,1649500
"26408",-2038500,1649500
"26409",-2038000,1649500
"26410",-2037500,1649500
"26411",-2037000,1649500
"26412",-2036500,1649500
"26413",-2036000,1649500
"26414",-2035500,1649500
"26415",-2035000,1649500
"26416",-2034500,1649500
"26417",-2034000,1649500
"26418",-2033500,1649500
"26419",-2033000,1649500
"26420",-2032500,1649500
"26421",-2032000,1649500
"26422",-2031500,1649500
"26423",-2031000,1649500
"26424",-2030500,1649500
"26425",-2030000,1649500
"26426",-2105000,1650000
"26427",-2104500,1650000
"26428",-2104000,1650000
"26429",-2103500,1650000
"26430",-2103000,1650000
"26431",-2102500,1650000
"26432",-2102000,1650000
"26433",-2101500,1650000
"26434",-2101000,1650000
"26435",-2100500,1650000
"26436",-2100000,1650000
"26437",-2099500,1650000
"26438",-2099000,1650000
"26439",-2098500,1650000
"26440",-2098000,1650000
"26441",-2097500,1650000
"26442",-2097000,1650000
"26443",-2096500,1650000
"26444",-2096000,1650000
"26445",-2095500,1650000
"26446",-2095000,1650000
"26447",-2094500,1650000
"26448",-2094000,1650000
"26449",-2093500,1650000
"26450",-2093000,1650000
"26451",-2092500,1650000
"26452",-2092000,1650000
"26453",-2091500,1650000
"26454",-2091000,1650000
"26455",-2090500,1650000
"26456",-2090000,1650000
"26457",-2089500,1650000
"26458",-2089000,1650000
"26459",-2088500,1650000
"26460",-2088000,1650000
"26461",-2087500,1650000
"26462",-2087000,1650000
"26463",-2086500,1650000
"26464",-2086000,1650000
"26465",-2085500,1650000
"26466",-2085000,1650000
"26467",-2084500,1650000
"26468",-2084000,1650000
"26469",-2083500,1650000
"26470",-2083000,1650000
"26471",-2082500,1650000
"26472",-2082000,1650000
"26473",-2081500,1650000
"26474",-2081000,1650000
"26475",-2080500,1650000
"26476",-2080000,1650000
"26477",-2079500,1650000
"26478",-2079000,1650000
"26479",-2078500,1650000
"26480",-2078000,1650000
"26481",-2077500,1650000
"26482",-2077000,1650000
"26483",-2076500,1650000
"26484",-2076000,1650000
"26485",-2075500,1650000
"26486",-2075000,1650000
"26487",-2074500,1650000
"26488",-2074000,1650000
"26489",-2073500,1650000
"26490",-2073000,1650000
"26491",-2072500,1650000
"26492",-2072000,1650000
"26493",-2071500,1650000
"26494",-2071000,1650000
"26495",-2070500,1650000
"26496",-2070000,1650000
"26497",-2069500,1650000
"26498",-2069000,1650000
"26499",-2068500,1650000
"26500",-2068000,1650000
"26501",-2067500,1650000
"26502",-2067000,1650000
"26503",-2066500,1650000
"26504",-2066000,1650000
"26505",-2065500,1650000
"26506",-2065000,1650000
"26507",-2064500,1650000
"26508",-2064000,1650000
"26509",-2063500,1650000
"26510",-2063000,1650000
"26511",-2062500,1650000
"26512",-2062000,1650000
"26513",-2061500,1650000
"26514",-2061000,1650000
"26515",-2060500,1650000
"26516",-2060000,1650000
"26517",-2059500,1650000
"26518",-2059000,1650000
"26519",-2058500,1650000
"26520",-2058000,1650000
"26521",-2057500,1650000
"26522",-2057000,1650000
"26523",-2056500,1650000
"26524",-2056000,1650000
"26525",-2055500,1650000
"26526",-2055000,1650000
"26527",-2054500,1650000
"26528",-2054000,1650000
"26529",-2053500,1650000
"26530",-2053000,1650000
"26531",-2052500,1650000
"26532",-2052000,1650000
"26533",-2051500,1650000
"26534",-2051000,1650000
"26535",-2050500,1650000
"26536",-2050000,1650000
"26537",-2049500,1650000
"26538",-2049000,1650000
"26539",-2048500,1650000
"26540",-2048000,1650000
"26541",-2047500,1650000
"26542",-2047000,1650000
"26543",-2046500,1650000
"26544",-2046000,1650000
"26545",-2045500,1650000
"26546",-2045000,1650000
"26547",-2044500,1650000
"26548",-2044000,1650000
"26549",-2043500,1650000
"26550",-2043000,1650000
"26551",-2042500,1650000
"26552",-2042000,1650000
"26553",-2041500,1650000
"26554",-2041000,1650000
"26555",-2040500,1650000
"26556",-2040000,1650000
"26557",-2039500,1650000
"26558",-2039000,1650000
"26559",-2038500,1650000
"26560",-2038000,1650000
"26561",-2037500,1650000
"26562",-2037000,1650000
"26563",-2036500,1650000
"26564",-2036000,1650000
"26565",-2035500,1650000
"26566",-2035000,1650000
"26567",-2034500,1650000
"26568",-2034000,1650000
"26569",-2033500,1650000
"26570",-2033000,1650000
"26571",-2032500,1650000
"26572",-2032000,1650000
"26573",-2031500,1650000
"26574",-2031000,1650000
"26575",-2030500,1650000
"26576",-2030000,1650000
"26577",-2105000,1650500
"26578",-2104500,1650500
"26579",-2104000,1650500
"26580",-2103500,1650500
"26581",-2103000,1650500
"26582",-2102500,1650500
"26583",-2102000,1650500
"26584",-2101500,1650500
"26585",-2101000,1650500
"26586",-2100500,1650500
"26587",-2100000,1650500
"26588",-2099500,1650500
"26589",-2099000,1650500
"26590",-2098500,1650500
"26591",-2098000,1650500
"26592",-2097500,1650500
"26593",-2097000,1650500
"26594",-2096500,1650500
"26595",-2096000,1650500
"26596",-2095500,1650500
"26597",-2095000,1650500
"26598",-2094500,1650500
"26599",-2094000,1650500
"26600",-2093500,1650500
"26601",-2093000,1650500
"26602",-2092500,1650500
"26603",-2092000,1650500
"26604",-2091500,1650500
"26605",-2091000,1650500
"26606",-2090500,1650500
"26607",-2090000,1650500
"26608",-2089500,1650500
"26609",-2089000,1650500
"26610",-2088500,1650500
"26611",-2088000,1650500
"26612",-2087500,1650500
"26613",-2087000,1650500
"26614",-2086500,1650500
"26615",-2086000,1650500
"26616",-2085500,1650500
"26617",-2085000,1650500
"26618",-2084500,1650500
"26619",-2084000,1650500
"26620",-2083500,1650500
"26621",-2083000,1650500
"26622",-2082500,1650500
"26623",-2082000,1650500
"26624",-2081500,1650500
"26625",-2081000,1650500
"26626",-2080500,1650500
"26627",-2080000,1650500
"26628",-2079500,1650500
"26629",-2079000,1650500
"26630",-2078500,1650500
"26631",-2078000,1650500
"26632",-2077500,1650500
"26633",-2077000,1650500
"26634",-2076500,1650500
"26635",-2076000,1650500
"26636",-2075500,1650500
"26637",-2075000,1650500
"26638",-2074500,1650500
"26639",-2074000,1650500
"26640",-2073500,1650500
"26641",-2073000,1650500
"26642",-2072500,1650500
"26643",-2072000,1650500
"26644",-2071500,1650500
"26645",-2071000,1650500
"26646",-2070500,1650500
"26647",-2070000,1650500
"26648",-2069500,1650500
"26649",-2069000,1650500
"26650",-2068500,1650500
"26651",-2068000,1650500
"26652",-2067500,1650500
"26653",-2067000,1650500
"26654",-2066500,1650500
"26655",-2066000,1650500
"26656",-2065500,1650500
"26657",-2065000,1650500
"26658",-2064500,1650500
"26659",-2064000,1650500
"26660",-2063500,1650500
"26661",-2063000,1650500
"26662",-2062500,1650500
"26663",-2062000,1650500
"26664",-2061500,1650500
"26665",-2061000,1650500
"26666",-2060500,1650500
"26667",-2060000,1650500
"26668",-2059500,1650500
"26669",-2059000,1650500
"26670",-2058500,1650500
"26671",-2058000,1650500
"26672",-2057500,1650500
"26673",-2057000,1650500
"26674",-2056500,1650500
"26675",-2056000,1650500
"26676",-2055500,1650500
"26677",-2055000,1650500
"26678",-2054500,1650500
"26679",-2054000,1650500
"26680",-2053500,1650500
"26681",-2053000,1650500
"26682",-2052500,1650500
"26683",-2052000,1650500
"26684",-2051500,1650500
"26685",-2051000,1650500
"26686",-2050500,1650500
"26687",-2050000,1650500
"26688",-2049500,1650500
"26689",-2049000,1650500
"26690",-2048500,1650500
"26691",-2048000,1650500
"26692",-2047500,1650500
"26693",-2047000,1650500
"26694",-2046500,1650500
"26695",-2046000,1650500
"26696",-2045500,1650500
"26697",-2045000,1650500
"26698",-2044500,1650500
"26699",-2044000,1650500
"26700",-2043500,1650500
"26701",-2043000,1650500
"26702",-2042500,1650500
"26703",-2042000,1650500
"26704",-2041500,1650500
"26705",-2041000,1650500
"26706",-2040500,1650500
"26707",-2040000,1650500
"26708",-2039500,1650500
"26709",-2039000,1650500
"26710",-2038500,1650500
"26711",-2038000,1650500
"26712",-2037500,1650500
"26713",-2037000,1650500
"26714",-2036500,1650500
"26715",-2036000,1650500
"26716",-2035500,1650500
"26717",-2035000,1650500
"26718",-2034500,1650500
"26719",-2034000,1650500
"26720",-2033500,1650500
"26721",-2033000,1650500
"26722",-2032500,1650500
"26723",-2032000,1650500
"26724",-2031500,1650500
"26725",-2031000,1650500
"26726",-2030500,1650500
"26727",-2030000,1650500
"26728",-2105000,1651000
"26729",-2104500,1651000
"26730",-2104000,1651000
"26731",-2103500,1651000
"26732",-2103000,1651000
"26733",-2102500,1651000
"26734",-2102000,1651000
"26735",-2101500,1651000
"26736",-2101000,1651000
"26737",-2100500,1651000
"26738",-2100000,1651000
"26739",-2099500,1651000
"26740",-2099000,1651000
"26741",-2098500,1651000
"26742",-2098000,1651000
"26743",-2097500,1651000
"26744",-2097000,1651000
"26745",-2096500,1651000
"26746",-2096000,1651000
"26747",-2095500,1651000
"26748",-2095000,1651000
"26749",-2094500,1651000
"26750",-2094000,1651000
"26751",-2093500,1651000
"26752",-2093000,1651000
"26753",-2092500,1651000
"26754",-2092000,1651000
"26755",-2091500,1651000
"26756",-2091000,1651000
"26757",-2090500,1651000
"26758",-2090000,1651000
"26759",-2089500,1651000
"26760",-2089000,1651000
"26761",-2088500,1651000
"26762",-2088000,1651000
"26763",-2087500,1651000
"26764",-2087000,1651000
"26765",-2086500,1651000
"26766",-2086000,1651000
"26767",-2085500,1651000
"26768",-2085000,1651000
"26769",-2084500,1651000
"26770",-2084000,1651000
"26771",-2083500,1651000
"26772",-2083000,1651000
"26773",-2082500,1651000
"26774",-2082000,1651000
"26775",-2081500,1651000
"26776",-2081000,1651000
"26777",-2080500,1651000
"26778",-2080000,1651000
"26779",-2079500,1651000
"26780",-2079000,1651000
"26781",-2078500,1651000
"26782",-2078000,1651000
"26783",-2077500,1651000
"26784",-2077000,1651000
"26785",-2076500,1651000
"26786",-2076000,1651000
"26787",-2075500,1651000
"26788",-2075000,1651000
"26789",-2074500,1651000
"26790",-2074000,1651000
"26791",-2073500,1651000
"26792",-2073000,1651000
"26793",-2072500,1651000
"26794",-2072000,1651000
"26795",-2071500,1651000
"26796",-2071000,1651000
"26797",-2070500,1651000
"26798",-2070000,1651000
"26799",-2069500,1651000
"26800",-2069000,1651000
"26801",-2068500,1651000
"26802",-2068000,1651000
"26803",-2067500,1651000
"26804",-2067000,1651000
"26805",-2066500,1651000
"26806",-2066000,1651000
"26807",-2065500,1651000
"26808",-2065000,1651000
"26809",-2064500,1651000
"26810",-2064000,1651000
"26811",-2063500,1651000
"26812",-2063000,1651000
"26813",-2062500,1651000
"26814",-2062000,1651000
"26815",-2061500,1651000
"26816",-2061000,1651000
"26817",-2060500,1651000
"26818",-2060000,1651000
"26819",-2059500,1651000
"26820",-2059000,1651000
"26821",-2058500,1651000
"26822",-2058000,1651000
"26823",-2057500,1651000
"26824",-2057000,1651000
"26825",-2056500,1651000
"26826",-2056000,1651000
"26827",-2055500,1651000
"26828",-2055000,1651000
"26829",-2054500,1651000
"26830",-2054000,1651000
"26831",-2053500,1651000
"26832",-2053000,1651000
"26833",-2052500,1651000
"26834",-2052000,1651000
"26835",-2051500,1651000
"26836",-2051000,1651000
"26837",-2050500,1651000
"26838",-2050000,1651000
"26839",-2049500,1651000
"26840",-2049000,1651000
"26841",-2048500,1651000
"26842",-2048000,1651000
"26843",-2047500,1651000
"26844",-2047000,1651000
"26845",-2046500,1651000
"26846",-2046000,1651000
"26847",-2045500,1651000
"26848",-2045000,1651000
"26849",-2044500,1651000
"26850",-2044000,1651000
"26851",-2043500,1651000
"26852",-2043000,1651000
"26853",-2042500,1651000
"26854",-2042000,1651000
"26855",-2041500,1651000
"26856",-2041000,1651000
"26857",-2040500,1651000
"26858",-2040000,1651000
"26859",-2039500,1651000
"26860",-2039000,1651000
"26861",-2038500,1651000
"26862",-2038000,1651000
"26863",-2037500,1651000
"26864",-2037000,1651000
"26865",-2036500,1651000
"26866",-2036000,1651000
"26867",-2035500,1651000
"26868",-2035000,1651000
"26869",-2034500,1651000
"26870",-2034000,1651000
"26871",-2033500,1651000
"26872",-2033000,1651000
"26873",-2032500,1651000
"26874",-2032000,1651000
"26875",-2031500,1651000
"26876",-2031000,1651000
"26877",-2030500,1651000
"26878",-2030000,1651000
"26879",-2105000,1651500
"26880",-2104500,1651500
"26881",-2104000,1651500
"26882",-2103500,1651500
"26883",-2103000,1651500
"26884",-2102500,1651500
"26885",-2102000,1651500
"26886",-2101500,1651500
"26887",-2101000,1651500
"26888",-2100500,1651500
"26889",-2100000,1651500
"26890",-2099500,1651500
"26891",-2099000,1651500
"26892",-2098500,1651500
"26893",-2098000,1651500
"26894",-2097500,1651500
"26895",-2097000,1651500
"26896",-2096500,1651500
"26897",-2096000,1651500
"26898",-2095500,1651500
"26899",-2095000,1651500
"26900",-2094500,1651500
"26901",-2094000,1651500
"26902",-2093500,1651500
"26903",-2093000,1651500
"26904",-2092500,1651500
"26905",-2092000,1651500
"26906",-2091500,1651500
"26907",-2091000,1651500
"26908",-2090500,1651500
"26909",-2090000,1651500
"26910",-2089500,1651500
"26911",-2089000,1651500
"26912",-2088500,1651500
"26913",-2088000,1651500
"26914",-2087500,1651500
"26915",-2087000,1651500
"26916",-2086500,1651500
"26917",-2086000,1651500
"26918",-2085500,1651500
"26919",-2085000,1651500
"26920",-2084500,1651500
"26921",-2084000,1651500
"26922",-2083500,1651500
"26923",-2083000,1651500
"26924",-2082500,1651500
"26925",-2082000,1651500
"26926",-2081500,1651500
"26927",-2081000,1651500
"26928",-2080500,1651500
"26929",-2080000,1651500
"26930",-2079500,1651500
"26931",-2079000,1651500
"26932",-2078500,1651500
"26933",-2078000,1651500
"26934",-2077500,1651500
"26935",-2077000,1651500
"26936",-2076500,1651500
"26937",-2076000,1651500
"26938",-2075500,1651500
"26939",-2075000,1651500
"26940",-2074500,1651500
"26941",-2074000,1651500
"26942",-2073500,1651500
"26943",-2073000,1651500
"26944",-2072500,1651500
"26945",-2072000,1651500
"26946",-2071500,1651500
"26947",-2071000,1651500
"26948",-2070500,1651500
"26949",-2070000,1651500
"26950",-2069500,1651500
"26951",-2069000,1651500
"26952",-2068500,1651500
"26953",-2068000,1651500
"26954",-2067500,1651500
"26955",-2067000,1651500
"26956",-2066500,1651500
"26957",-2066000,1651500
"26958",-2065500,1651500
"26959",-2065000,1651500
"26960",-2064500,1651500
"26961",-2064000,1651500
"26962",-2063500,1651500
"26963",-2063000,1651500
"26964",-2062500,1651500
"26965",-2062000,1651500
"26966",-2061500,1651500
"26967",-2061000,1651500
"26968",-2060500,1651500
"26969",-2060000,1651500
"26970",-2059500,1651500
"26971",-2059000,1651500
"26972",-2058500,1651500
"26973",-2058000,1651500
"26974",-2057500,1651500
"26975",-2057000,1651500
"26976",-2056500,1651500
"26977",-2056000,1651500
"26978",-2055500,1651500
"26979",-2055000,1651500
"26980",-2054500,1651500
"26981",-2054000,1651500
"26982",-2053500,1651500
"26983",-2053000,1651500
"26984",-2052500,1651500
"26985",-2052000,1651500
"26986",-2051500,1651500
"26987",-2051000,1651500
"26988",-2050500,1651500
"26989",-2050000,1651500
"26990",-2049500,1651500
"26991",-2049000,1651500
"26992",-2048500,1651500
"26993",-2048000,1651500
"26994",-2047500,1651500
"26995",-2047000,1651500
"26996",-2046500,1651500
"26997",-2046000,1651500
"26998",-2045500,1651500
"26999",-2045000,1651500
"27000",-2044500,1651500
"27001",-2044000,1651500
"27002",-2043500,1651500
"27003",-2043000,1651500
"27004",-2042500,1651500
"27005",-2042000,1651500
"27006",-2041500,1651500
"27007",-2041000,1651500
"27008",-2040500,1651500
"27009",-2040000,1651500
"27010",-2039500,1651500
"27011",-2039000,1651500
"27012",-2038500,1651500
"27013",-2038000,1651500
"27014",-2037500,1651500
"27015",-2037000,1651500
"27016",-2036500,1651500
"27017",-2036000,1651500
"27018",-2035500,1651500
"27019",-2035000,1651500
"27020",-2034500,1651500
"27021",-2034000,1651500
"27022",-2033500,1651500
"27023",-2033000,1651500
"27024",-2032500,1651500
"27025",-2032000,1651500
"27026",-2031500,1651500
"27027",-2031000,1651500
"27028",-2030500,1651500
"27029",-2030000,1651500
"27030",-2105000,1652000
"27031",-2104500,1652000
"27032",-2104000,1652000
"27033",-2103500,1652000
"27034",-2103000,1652000
"27035",-2102500,1652000
"27036",-2102000,1652000
"27037",-2101500,1652000
"27038",-2101000,1652000
"27039",-2100500,1652000
"27040",-2100000,1652000
"27041",-2099500,1652000
"27042",-2099000,1652000
"27043",-2098500,1652000
"27044",-2098000,1652000
"27045",-2097500,1652000
"27046",-2097000,1652000
"27047",-2096500,1652000
"27048",-2096000,1652000
"27049",-2095500,1652000
"27050",-2095000,1652000
"27051",-2094500,1652000
"27052",-2094000,1652000
"27053",-2093500,1652000
"27054",-2093000,1652000
"27055",-2092500,1652000
"27056",-2092000,1652000
"27057",-2091500,1652000
"27058",-2091000,1652000
"27059",-2090500,1652000
"27060",-2090000,1652000
"27061",-2089500,1652000
"27062",-2089000,1652000
"27063",-2088500,1652000
"27064",-2088000,1652000
"27065",-2087500,1652000
"27066",-2087000,1652000
"27067",-2086500,1652000
"27068",-2086000,1652000
"27069",-2085500,1652000
"27070",-2085000,1652000
"27071",-2084500,1652000
"27072",-2084000,1652000
"27073",-2083500,1652000
"27074",-2083000,1652000
"27075",-2082500,1652000
"27076",-2082000,1652000
"27077",-2081500,1652000
"27078",-2081000,1652000
"27079",-2080500,1652000
"27080",-2080000,1652000
"27081",-2079500,1652000
"27082",-2079000,1652000
"27083",-2078500,1652000
"27084",-2078000,1652000
"27085",-2077500,1652000
"27086",-2077000,1652000
"27087",-2076500,1652000
"27088",-2076000,1652000
"27089",-2075500,1652000
"27090",-2075000,1652000
"27091",-2074500,1652000
"27092",-2074000,1652000
"27093",-2073500,1652000
"27094",-2073000,1652000
"27095",-2072500,1652000
"27096",-2072000,1652000
"27097",-2071500,1652000
"27098",-2071000,1652000
"27099",-2070500,1652000
"27100",-2070000,1652000
"27101",-2069500,1652000
"27102",-2069000,1652000
"27103",-2068500,1652000
"27104",-2068000,1652000
"27105",-2067500,1652000
